author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
developer,https://www.cian.ru/sale/flat/308314031/,7,13,1,33.5,9722035.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/309108591/,8,17,1,32.6,9729470.0,Братиславская
developer,https://www.cian.ru/sale/flat/306969204/,23,32,1,34.0,9675719.0,Пятницкое шоссе
developer,https://www.cian.ru/sale/flat/306207785/,15,20,1,32.05,9746725.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/307017374/,1,15,1,44.63,9662975.0,Румянцево
developer,https://www.cian.ru/sale/flat/304056963/,9,19,1,36.3,9720070.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/307207384/,14,20,1,30.6,9662241.0,Новопеределкино
real_estate_agent,https://www.cian.ru/sale/flat/304818166/,1,9,1,32.5,9800000.0,Строгино
realtor,https://www.cian.ru/sale/flat/308520383/,8,12,1,37.8,9800000.0,Улица Горчакова
real_estate_agent,https://www.cian.ru/sale/flat/308475355/,8,17,1,37.2,9750000.0,Некрасовка
real_estate_agent,https://www.cian.ru/sale/flat/308972765/,6,9,1,33.0,9750000.0,Тёплый Стан
developer,https://www.cian.ru/sale/flat/309108562/,2,24,1,32.6,9766242.0,Стахановская
developer,https://www.cian.ru/sale/flat/307787609/,2,24,1,32.4,9782467.0,Стахановская
developer,https://www.cian.ru/sale/flat/309051549/,2,19,1,42.9,9811930.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309185856/,1,14,1,49.5,9828933.0,Щербинка
developer,https://www.cian.ru/sale/flat/309185939/,9,14,1,43.86,9792174.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190480/,14,15,1,46.92,9817728.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190723/,13,16,1,37.89,9815945.0,Орехово
developer,https://www.cian.ru/sale/flat/309193674/,12,16,1,32.8,9776036.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309195102/,6,22,1,41.4,9773483.0,Летово
realtor,https://www.cian.ru/sale/flat/308858615/,9,24,1,32.0,9800000.0,Румянцево
developer,https://www.cian.ru/sale/flat/303556577/,2,25,1,42.4,9826454.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/308370943/,24,30,1,34.3,9837411.0,Черкизовская
developer,https://www.cian.ru/sale/flat/307787433/,4,14,1,38.3,9827588.0,Окружная
developer,https://www.cian.ru/sale/flat/306207375/,4,24,1,33.7,9825403.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/297467964/,2,25,1,44.2,9754453.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/304054289/,2,23,1,38.3,9759874.0,Владыкино
developer,https://www.cian.ru/sale/flat/309190885/,14,17,1,34.2,9836698.0,Орехово
developer,https://www.cian.ru/sale/flat/309195174/,20,22,1,36.28,9792946.0,Летово
developer,https://www.cian.ru/sale/flat/306748500/,2,22,1,49.9,9807266.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/305005720/,20,49,1,40.62,18197760.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/306945307/,21,24,1,40.8,30000000.0,Полежаевская
developer,https://www.cian.ru/sale/flat/296193001/,6,9,1,37.04,10800000.0,Реутов
developer,https://www.cian.ru/sale/flat/306809960/,2,22,1,31.4,17903652.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/308063057/,24,49,1,43.9,27800000.0,Аминьевская
unknown,https://www.cian.ru/sale/flat/307156262/,2,5,1,40.0,9555000.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/292442349/,3,13,1,47.0,23876000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/308829538/,33,41,1,46.0,21000000.0,Шелепиха
homeowner,https://www.cian.ru/sale/flat/308849289/,3,5,1,32.7,23960000.0,Павелецкая
developer,https://www.cian.ru/sale/flat/304842023/,5,34,1,38.6,23970600.0,Парк Победы
real_estate_agent,https://www.cian.ru/sale/flat/307098964/,7,48,1,55.5,33000000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/306106934/,10,18,1,34.7,7990999.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/306155439/,2,23,1,56.0,59120000.0,Улица 1905 года
homeowner,https://www.cian.ru/sale/flat/308837547/,5,10,1,40.4,28900000.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/308238615/,11,12,1,34.8,9350000.0,Щёлковская
developer,https://www.cian.ru/sale/flat/306694573/,14,19,1,39.6,23760000.0,Октябрьское поле
real_estate_agent,https://www.cian.ru/sale/flat/294476646/,3,5,1,31.0,18500000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/304302564/,11,15,1,37.1,9500000.0,Новомосковская
developer,https://www.cian.ru/sale/flat/308969214/,15,22,1,37.5,22758750.0,Мнёвники
real_estate_agent,https://www.cian.ru/sale/flat/308760982/,5,24,1,39.1,19800000.0,Славянский бульвар
real_estate_agent,https://www.cian.ru/sale/flat/301129398/,7,16,1,45.0,7200000.0,Апрелевка
developer,https://www.cian.ru/sale/flat/308943255/,2,9,1,27.4,10921092.0,Коптево
homeowner,https://www.cian.ru/sale/flat/306073042/,3,17,1,38.0,13900000.0,Свиблово
homeowner,https://www.cian.ru/sale/flat/309045792/,15,17,1,37.8,9000000.0,Рассказовка
developer,https://www.cian.ru/sale/flat/307788175/,24,47,1,35.1,19127710.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/283946953/,4,6,1,31.4,28500000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/309088545/,3,33,1,37.6,15000000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/308969237/,2,16,1,54.7,43377100.0,Мичуринский проспект
developer,https://www.cian.ru/sale/flat/308314454/,11,14,1,33.4,9847393.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314537/,3,12,1,37.3,9810012.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/309108596/,10,33,1,34.3,9801568.0,Братиславская
developer,https://www.cian.ru/sale/flat/308319298/,27,32,1,32.1,9776857.0,Пятницкое шоссе
real_estate_agent,https://www.cian.ru/sale/flat/306425306/,12,12,1,38.9,9890000.0,Бибирево
real_estate_agent,https://www.cian.ru/sale/flat/307967252/,8,14,1,38.6,9850000.0,Алма-Атинская
developer,https://www.cian.ru/sale/flat/306206766/,5,32,1,36.4,9915250.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/309185928/,14,14,1,41.52,9946681.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190392/,5,15,1,35.56,9942855.0,Щербинка
developer,https://www.cian.ru/sale/flat/309186651/,2,10,1,40.53,9877566.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309190722/,4,30,1,41.0,9931758.0,Орехово
developer,https://www.cian.ru/sale/flat/306208713/,25,25,1,43.3,9877985.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/306983455/,13,50,1,34.7,9899563.0,Медведково
developer,https://www.cian.ru/sale/flat/305377721/,17,17,1,32.7,9913005.0,Братиславская
unknown,https://www.cian.ru/sale/flat/308108179/,5,12,1,41.0,9900000.0,Отрадное
developer,https://www.cian.ru/sale/flat/304055231/,2,23,1,41.3,9870659.0,Владыкино
developer,https://www.cian.ru/sale/flat/300605931/,4,19,1,42.5,9949250.0,
developer,https://www.cian.ru/sale/flat/309195652/,4,23,1,48.39,9853555.0,Румянцево
developer,https://www.cian.ru/sale/flat/309194673/,5,16,1,35.2,9879584.0,Ольховая
developer,https://www.cian.ru/sale/flat/309193178/,15,17,1,38.97,9904576.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309188281/,5,5,1,35.83,9899895.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306747857/,6,8,1,36.3,9913857.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306743818/,7,8,1,35.5,9943142.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306738311/,2,9,1,32.5,9882990.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308194118/,1,17,1,34.3,10006407.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306255036/,3,32,1,35.7,9963620.0,Пятницкое шоссе
homeowner,https://www.cian.ru/sale/flat/308155339/,12,16,1,36.2,10000000.0,Потапово
developer,https://www.cian.ru/sale/flat/304058034/,5,20,1,44.5,10045660.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309188309/,5,7,1,38.27,9959799.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309195769/,13,16,1,34.3,10023638.0,Румянцево
developer,https://www.cian.ru/sale/flat/309194669/,4,16,1,35.5,9980292.0,Ольховая
developer,https://www.cian.ru/sale/flat/306748402/,2,19,1,48.0,10026115.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306743824/,4,11,1,37.7,10007270.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306743109/,2,16,1,38.9,10025043.0,Новомосковская
developer,https://www.cian.ru/sale/flat/308314464/,7,14,1,38.5,9980817.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/305804640/,14,33,1,32.6,10035910.0,Братиславская
developer,https://www.cian.ru/sale/flat/306255661/,18,19,1,32.2,9951055.0,Пятницкое шоссе
homeowner,https://www.cian.ru/sale/flat/306239142/,3,5,1,30.7,9970000.0,Сходненская
developer,https://www.cian.ru/sale/flat/304054402/,2,23,1,42.7,10006437.0,Владыкино
developer,https://www.cian.ru/sale/flat/307207408/,13,20,1,36.9,10042698.0,Новопеределкино
real_estate_agent,https://www.cian.ru/sale/flat/305373495/,15,16,1,35.7,10090000.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/294868393/,19,25,1,36.3,10108559.0,Некрасовка
developer,https://www.cian.ru/sale/flat/309214767/,32,33,1,34.6,10105206.0,Братиславская
developer,https://www.cian.ru/sale/flat/306743111/,11,16,1,33.3,10143946.0,Новомосковская
developer,https://www.cian.ru/sale/flat/291725773/,4,28,1,36.3,10055100.0,Отрадное
developer,https://www.cian.ru/sale/flat/307596728/,5,17,1,38.2,10068216.0,Мичуринец
developer,https://www.cian.ru/sale/flat/309186511/,8,9,1,48.81,10061254.0,Рассказовка
developer,https://www.cian.ru/sale/flat/305378422/,32,33,1,32.6,10106391.0,Братиславская
developer,https://www.cian.ru/sale/flat/308125395/,2,24,1,34.1,10129064.0,Стахановская
developer,https://www.cian.ru/sale/flat/306208231/,2,24,1,33.4,10104468.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/309188280/,2,7,1,48.36,10058220.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309188263/,2,5,1,43.9,10141321.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309188279/,7,7,1,38.92,10080668.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306738312/,2,9,1,33.8,10052390.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306727553/,3,23,1,32.1,10077089.0,Владыкино
realtor,https://www.cian.ru/sale/flat/307346097/,1,9,1,32.0,10100000.0,Чертановская
developer,https://www.cian.ru/sale/flat/306642309/,4,17,1,34.3,10148783.0,Мичуринец
real_estate_agent,https://www.cian.ru/sale/flat/298213552/,2,17,1,37.3,10200000.0,Грачёвская
developer,https://www.cian.ru/sale/flat/309255937/,2,25,1,35.5,10244590.0,Строгино
developer,https://www.cian.ru/sale/flat/309185710/,6,14,1,48.11,10155684.0,Щербинка
developer,https://www.cian.ru/sale/flat/303896588/,4,24,1,34.7,10176122.0,Солнцево
developer,https://www.cian.ru/sale/flat/308015504/,3,17,1,35.9,10215787.0,Мичуринец
developer,https://www.cian.ru/sale/flat/306743983/,8,9,1,37.4,10228399.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306207555/,5,32,1,37.7,10202750.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306207802/,2,20,1,35.43,10197994.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306203250/,15,24,1,36.4,10165755.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306203239/,13,24,1,36.6,10221611.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/306208127/,6,24,1,35.2,10161254.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/309188308/,2,7,1,40.8,10191078.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309190718/,10,16,1,28.86,10216757.0,Орехово
developer,https://www.cian.ru/sale/flat/306743020/,2,13,1,35.4,10171163.0,Прокшино
developer,https://www.cian.ru/sale/flat/306738313/,3,9,1,32.3,10155023.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308320858/,12,14,1,38.4,10209715.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314040/,9,13,1,38.4,10159718.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306255449/,2,32,1,36.0,10211399.0,Пятницкое шоссе
developer,https://www.cian.ru/sale/flat/306255169/,19,19,1,34.2,10231990.0,Пятницкое шоссе
developer,https://www.cian.ru/sale/flat/309051788/,11,19,1,48.1,10239912.0,
developer,https://www.cian.ru/sale/flat/297843444/,14,14,1,37.3,10197820.0,Кедровая
developer,https://www.cian.ru/sale/flat/304057009/,3,19,1,34.6,10214968.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/304578099/,3,16,1,38.5,10300000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/308556065/,2,17,1,37.8,10250000.0,Боровское шоссе
real_estate_agent,https://www.cian.ru/sale/flat/307588906/,4,14,1,35.0,10300000.0,Медведково
developer,https://www.cian.ru/sale/flat/309259450/,23,23,1,39.0,10268036.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/305377101/,16,30,1,37.5,10316999.0,Черкизовская
developer,https://www.cian.ru/sale/flat/306737412/,6,13,1,37.2,10293175.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308015848/,9,17,1,38.5,10337836.0,Мичуринец
developer,https://www.cian.ru/sale/flat/309193667/,1,16,1,38.0,10310882.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309186484/,9,9,1,44.43,10282466.0,Рассказовка
homeowner,https://www.cian.ru/sale/flat/308807670/,5,9,1,33.0,10300000.0,Кузьминки
developer,https://www.cian.ru/sale/flat/302983833/,4,30,1,35.0,10334099.0,Черкизовская
developer,https://www.cian.ru/sale/flat/305377925/,13,33,1,34.1,10331004.0,Братиславская
developer,https://www.cian.ru/sale/flat/303066354/,14,14,1,40.1,10298000.0,Кедровая
developer,https://www.cian.ru/sale/flat/307207511/,12,22,1,40.9,10336447.0,Рассказовка
developer,https://www.cian.ru/sale/flat/307015059/,1,15,1,40.77,10281202.0,Солнцево
developer,https://www.cian.ru/sale/flat/304854218/,2,17,1,38.8,10339230.0,Корниловская
developer,https://www.cian.ru/sale/flat/309188276/,1,5,1,44.43,10263520.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306738316/,2,13,1,36.5,10330303.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/304080152/,9,22,1,36.2,10286808.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/304079914/,19,22,1,37.4,10295795.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309051837/,10,19,1,43.1,10301644.0,
developer,https://www.cian.ru/sale/flat/307207836/,3,20,1,41.6,10326756.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/307238059/,19,22,1,36.3,10345500.0,Рассказовка
real_estate_agent,https://www.cian.ru/sale/flat/306346529/,9,17,1,37.7,10400000.0,Пыхтино
real_estate_agent,https://www.cian.ru/sale/flat/308807507/,18,25,1,34.1,10400000.0,Депо
developer,https://www.cian.ru/sale/flat/306744115/,10,21,1,33.5,10420912.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306738555/,15,17,1,33.4,10414948.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/307276557/,2,16,1,35.9,10411000.0,Тёплый Стан
developer,https://www.cian.ru/sale/flat/309195503/,12,16,1,33.6,10418012.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/305378459/,13,33,1,36.2,10446596.0,Братиславская
developer,https://www.cian.ru/sale/flat/307207780/,14,19,1,48.1,10387603.0,
developer,https://www.cian.ru/sale/flat/309190881/,4,21,1,37.8,10441646.0,Орехово
developer,https://www.cian.ru/sale/flat/309190883/,12,21,1,37.13,10367124.0,Орехово
developer,https://www.cian.ru/sale/flat/309195055/,16,20,1,43.0,10447086.0,Летово
developer,https://www.cian.ru/sale/flat/306747036/,4,17,1,33.8,10442611.0,Бунинская аллея
